channel_title,videoId,title,view_count,comment_count
Khan Academy,rD25slnTqAE,Corporate debt versus traditional mortgages | Finance & Capital Markets | Khan Academy,68778,21
Khan Academy,h8GfMq4-K6g,Salman Khan on Big Think,25091,67
Khan Academy,LVMLs2z1JYg,Basic leveraged buyout (LBO) | Stocks and bonds | Finance & Capital Markets | Khan Academy,308800,130
Khan Academy,CzDA0WCdWHQ,Simple merger arbitrage with share acquisition | Finance & Capital Markets | Khan Academy,59189,7
Khan Academy,DMd9mTyzj6k,Acquisitions with shares | Stocks and bonds | Finance & Capital Markets | Khan Academy,94891,17
Khan Academy,7zBqVOuEKYE,Price behavior after announced acquisition | Finance & Capital Markets | Khan Academy,69806,12
Khan Academy,tjQzJ7GY0GY,Stock dilution | Stocks and bonds | Finance & Capital Markets | Khan Academy,130870,53
Khan Academy,mIStB5X4U8M,Prime numbers | Factors and multiples | Pre-Algebra | Khan Academy,1461998,424
Khan Academy,3qP8OOr7pfI,Hedge fund strategies: Merger arbitrage 1 | Finance & Capital Markets | Khan Academy,136045,20
Khan Academy,nTco9qQ2elM,Hedge fund strategies: Long short 1 | Finance & Capital Markets | Khan Academy,236839,45
Khan Academy,5UUa0V-MAqI,Hedge fund strategies: Long short 2 | Finance & Capital Markets | Khan Academy,142595,37
Khan Academy,ZrKw-SLzNrw,More on Quantitative Easing (and Credit Easing),59611,7
Khan Academy,mS7t91U9Qqg,Treasury bond prices and yields | Stocks and bonds | Finance & Capital Markets | Khan Academy,385910,141
Khan Academy,kc_HjPT4NKo,"Quantitative easing | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",152894,25
Khan Academy,YdGZaqJZbGc,Annual Interest Varying with Debt Maturity,69803,2
Khan Academy,wDuCOxDxMzY,Fed Open Market Operations,126927,40
Khan Academy,SwB9Fq5VRZY,The yield curve | Stocks and bonds | Finance & Capital Markets | Khan Academy,161746,10
Khan Academy,2r1naFxn46w,Time Differences in Different Time Zones,54662,36
Khan Academy,SnkUkc23YC0,Time Differences 1,73987,53
Khan Academy,Um92GZLCQ_Q,Allende and Pinochet in Chile | The 20th century | World history | Khan Academy,260860,920
Khan Academy,aNkrawaaiZQ,Pattern of US Cold War interventions | The 20th century | World history | Khan Academy,133015,24
Khan Academy,J33nVRyTeyU,20th Century Capitalism and Regulation in the United States,126237,65
Khan Academy,8NJEeEUUhaI,When Capitalism is Great and Not-so-great,241997,558
Khan Academy,MmRgMAZyYN0,Communism | The 20th century | World history | Khan Academy,939127,2654
Khan Academy,MEGyRgYJKEY,Korean War overview | The 20th century | World history | Khan Academy,449918,249
Khan Academy,fJFKE8kyz7w,Salman Khan on Charlie Rose,179711,337
Khan Academy,pRevFhvu8yc,TEDxSanJoseCA - Salman Khan - (Sequel to talk at TED),60533,84
Khan Academy,XmkbAduMD_E,Bay of Pigs Invasion | The 20th century | World history | Khan Academy,362570,201
Khan Academy,VO40SpSBjbc,Cuban Missile Crisis | The 20th century | World history | Khan Academy,296193,112
Khan Academy,9e9GWdT2pEQ,Vietnam War | The 20th century | World history | Khan Academy,556913,399
Khan Academy,j2eKaxU-8kA,US History Overview 3 - WWII to Vietnam,281644,100
Khan Academy,zmBV87XA52Q,US History Overview 2 - Reconstruction to the Great Depression,338968,90
Khan Academy,ghgPq2wjQUQ,US History Overview 1: Jamestown to the Civil War,1123444,390
Khan Academy,Ym5u5IlYWcg,Pure Numbers and Significant Digits,24404,12
Khan Academy,xHgPtFUbAeU,Addition and subtraction with significant figures | Decimals | Pre-Algebra | Khan Academy,719232,176
Khan Academy,iorZdz4dsBU,Multiplying and dividing with significant figures | Decimals | Pre-Algebra | Khan Academy,626040,144
Khan Academy,eMl2z3ezlrQ,More on significant figures | Decimals | Pre-Algebra | Khan Academy,622451,66
Khan Academy,eCJ76hz7jPM,Significant figures | Decimals | Pre-Algebra | Khan Academy,1861837,488
Khan Academy,t1F15l7UfqE,LinkedIn Speaker Series  Salman Khan,23336,52
Khan Academy,Fpm-E5v6ddc,Number Base Conversion Practice,147101,53
Khan Academy,_97OwCkjh3c,"Binary, Decimal and Hexadecimal Number Systems",142706,81
Khan Academy,ry1hpm1GXVI,Binary Numbers,403941,279
Khan Academy,bLQBbA8yh7c,"Hedge funds, venture capital, and private equity | Finance & Capital Markets | Khan Academy",164799,11
Khan Academy,vD2WJTIEVv0,Are hedge funds bad? | Finance & Capital Markets | Khan Academy,151719,59
Khan Academy,EX1eFeaTiYM,Hedge fund structure and fees | Finance & Capital Markets | Khan Academy,286363,50
Khan Academy,Qb7tbWuDc2U,Hedge funds intro | Finance & Capital Markets | Khan Academy,745137,192
Khan Academy,SFdsY9Rdh6w,Exchange traded funds (ETFs) | Finance & Capital Markets | Khan Academy,240230,16
Khan Academy,VpVu25KhozQ,Closed-end mutual funds  | Finance & Capital Markets | Khan Academy,121222,12
Khan Academy,nW1rxuQft1o,Open-end mutual fund redemptions (part 2)  | Finance & Capital Markets | Khan Academy,114554,2
Khan Academy,DzYwB3uSU-c,Open-ended mutual fund (part 1)  | Finance & Capital Markets | Khan Academy,179131,8
Khan Academy,IiKKAw38ss0,Is limited liability or double taxation fair? | Taxes | Finance & Capital Markets | Khan Academy,56840,15
Khan Academy,VnTlKcIigyY,Corporations and limited liability | Taxes | Finance & Capital Markets | Khan Academy,127064,72
Khan Academy,NSSoMafbBqQ,Term life insurance and death probability | Finance & Capital Markets | Khan Academy,244971,30
Khan Academy,bAU1MLRwh7c,Back-of-envelope office space conundrum | Finance & Capital Markets | Khan Academy,26829,6
Khan Academy,sKdYxymyvWw,To invest or pay-off loans,8136,23
Khan Academy,8VgmBe3ulb8,Recognizing odd and even functions | Functions and their graphs | Algebra II | Khan Academy,812914,153
Khan Academy,jFazrvLodrA,Connection between even and odd numbers and functions | Algebra II | Khan Academy,161904,26
Khan Academy,3_DxJwDTbyQ,Recognizing direct and inverse variation | Rational expressions | Algebra II | Khan Academy,248929,13
Khan Academy,92U67CUy9Gc,Direct and inverse variation | Rational expressions | Algebra II | Khan Academy,1042238,378
Khan Academy,mLE-SlOZToc,Finding probability example 2 | Probability and Statistics | Khan Academy,1056161,122
Khan Academy,ALhv3Rlydig,Acute right and obtuse angles | Angles and intersecting lines | Geometry | Khan Academy,691381,152
Khan Academy,gL3HxBQyeg0,"Cylinder volume and surface area | Perimeter, area, and volume | Geometry | Khan Academy",1305794,422
Khan Academy,ZqzAOZ9pP9Q,Find the volume of a triangular prism and cube | Geometry | Khan Academy,812325,91
Khan Academy,yrlLKwmb5dY,Alternative minimum tax | Taxes | Finance & Capital Markets | Khan Academy,89746,23
Khan Academy,GypHy3gnG5E,Tax deductions introduction | Taxes | Finance & Capital Markets | Khan Academy,212012,34
Khan Academy,s-5_H3z-Cv0,Fair value accounting | Finance & Capital Markets | Khan Academy,201406,32
Khan Academy,wBCowBiXV7A,"LIBOR | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",164534,46
Khan Academy,xbyfeEW56Nc,Strokes | Miscellaneous | Heatlh & Medicine | Khan Academy,216187,53
Khan Academy,zWcfVC-oCNw,Common divisibility examples | Factors and multiples | Pre-Algebra | Khan Academy,428744,34
Khan Academy,3858MaULDdI,"Stenosis, ischemia and heart failure | Miscellaneous | Heatlh & Medicine | Khan Academy",143679,57
Khan Academy,h0207xMD6b8,Thromboemboli and thromboembolisms | Miscellaneous | Heatlh & Medicine | Khan Academy,116655,18
Khan Academy,_wre2WRPiFI,Heart Disease and Heart Attacks,347641,162
Khan Academy,MOH33-jFOwo,A1C Levels,125172,38
Khan Academy,j37Mx24JHC4,Glucose Concentration Conversion,56380,13
Khan Academy,JSFiOF7xGfE,Blood Sugar Levels,262957,75
Khan Academy,rPLjSY00JlE,Glucose Insulin and Diabetes,641058,144
Khan Academy,nhW3Ri4b_V8,Market value of assets | Stocks and bonds | Finance & Capital Markets | Khan Academy,131210,11
Khan Academy,5lmHzAHbtzg,Market capitalization | Stocks and bonds | Finance & Capital Markets | Khan Academy,131014,6
Khan Academy,YEZMReBbkP0,Basic capital structure differences | Stocks and bonds | Finance & Capital Markets | Khan Academy,152727,8
Khan Academy,7MjHWw3p710,Gross and operating profit | Stocks and bonds | Finance & Capital Markets | Khan Academy,169262,20
Khan Academy,eKw3Aq0vvbo,Amortization and depreciation | Finance & Capital Markets | Khan Academy,229898,25
Khan Academy,uX2w0b8Qlss,Depreciation in cash flow | Finance & Capital Markets | Khan Academy,183273,13
Khan Academy,iewvEGWARBY,Depreciating the truck | Finance & Capital Markets | Khan Academy,116271,6
Khan Academy,0E3PuHiDU9U,Expensing a truck leads to inconsistent performance | Finance & Capital Markets | Khan Academy,121492,6
Khan Academy,57gz50uTPqM,Doing the example with accounts payable growing | Finance & Capital Markets | Khan Academy,176142,5
Khan Academy,Mioqyv_IW3E,Basic cash flow statement | Finance & Capital Markets | Khan Academy,531424,29
Khan Academy,hZvjH3Az87A,Balance sheet and income statement relationship | Finance & Capital Markets | Khan Academy,738684,30
Khan Academy,LU_6amWC6H8,Comparing accrual and cash accounting | Finance & Capital Markets | Khan Academy,309424,24
Khan Academy,NNhyZFHAzaA,Accrual basis of accounting | Finance & Capital Markets | Khan Academy,515211,33
Khan Academy,FfdpupKByiU,Cash accounting | Accounting and financial statements | Finance & Capital Markets | Khan Academy,474405,9
Khan Academy,FcRxdq7KGOQ,Upper bound on forward settlement price | Finance & Capital Markets | Khan Academy,48429,6
Khan Academy,_uDb0ZdGb8w,Lower bound on forward settlement price | Finance & Capital Markets | Khan Academy,37032,10
Khan Academy,UDe6zeabyQM,Futures curves II | Finance & Capital Markets | Khan Academy,60109,5
Khan Academy,5YaSL-y46Hk,Contango and backwardation review | Finance & Capital Markets | Khan Academy,89726,9
Khan Academy,LDuJ1AD7n54,Backwardation | Finance & Capital Markets | Khan Academy,70167,11
Khan Academy,wSqkieBUuo8,Contango | Finance & Capital Markets | Khan Academy,93576,25
Khan Academy,AnATlMVA12E,Futures and forward curves | Finance & Capital Markets | Khan Academy,108482,7
Khan Academy,1mnKCkmeaYs,Verifying hedge with futures margin mechanics | Finance & Capital Markets | Khan Academy,106462,28
Khan Academy,1nIbQK3Gwfo,Sal on Dylan Ratigan show,24664,89
Khan Academy,1t42z5U2uoc,Futures margin mechanics | Finance & Capital Markets | Khan Academy,180331,41
Khan Academy,5kFnAmmGXM4,Arbitraging futures contracts II | Finance & Capital Markets | Khan Academy,80439,24
Khan Academy,0jk6uLZ1Tdc,Arbitraging futures contract | Finance & Capital Markets | Khan Academy,187703,25
Khan Academy,AuCH7fHZsZ4,Arbitrage basics | Finance & Capital Markets | Khan Academy,424628,122
Khan Academy,iyrOGvbSS2U,Motivation for the futures exchange | Finance & Capital Markets | Khan Academy,121268,8
Khan Academy,3g6P0lRXotI,Futures introduction | Finance & Capital Markets | Khan Academy,343928,66
Khan Academy,H9UEZdAnnt8,Forward contract introduction | Finance & Capital Markets | Khan Academy,355227,68
Khan Academy,OrRDNKNHtlg,Option expiration and price | Finance & Capital Markets | Khan Academy,85408,12
Khan Academy,oFGkYA_diDA,Ape Clarification,456494,157
Khan Academy,3o82OwR78wU,Actual option quotes | Finance & Capital Markets | Khan Academy,74200,4
Khan Academy,Sc6zc8KR_NU,Put-call parity clarification | Finance & Capital Markets | Khan Academy,88563,6
Khan Academy,Dfkq9SOWxY8,"China buys US bonds | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",68187,37
Khan Academy,DtlFQ_nNaQM,Review of China US currency situation,52311,13
Khan Academy,4Azskeheo_g,Data on Chinese M1 Increase in 2010,32337,10
Khan Academy,a3NFAnHxpKw,Data on Chinese Foreign Assets Increase in 2010,21123,9
Khan Academy,iNemmT1hnzA,Data on Chinese US Balance of Payments,28187,11
Khan Academy,4aNoZjAhSr8,China keeps peg but diversifies holdings,41930,21
Khan Academy,R_-V6usZJsc,"Chinese inflation | Money, banking and central banks  | Finance & Capital Markets | Khan Academy",33271,7
Khan Academy,vrGNXAGmfCM,Floating Exchange Effect on China,29629,4
Khan Academy,K0GF4FT51qY,Floating Exchange Effect on US,26866,10
Khan Academy,wNYFJsC8TZE,Floating Exchange Resolving Trade Imbalance,40552,4
Khan Academy,uTlh861MtYk,China Pegs to Dollar to Keep Trade Imbalance,43519,9
Khan Academy,nnl3x1wo25g,American call options | Finance & Capital Markets | Khan Academy,441987,49
Khan Academy,jAOtWm_WZiE,Basic shorting | Stocks and bonds | Finance & Capital Markets | Khan Academy,387460,24
Khan Academy,6CUcgUeQS-w,American put options | Finance & Capital Markets | Khan Academy,269012,33
Khan Academy,N8h45mDI80s,Call option as leverage | Finance & Capital Markets | Khan Academy,180681,25
Khan Academy,MZQxeQYQCUg,Call payoff diagram | Finance & Capital Markets | Khan Academy,230259,14
Khan Academy,_q25hz5xLdk,Put vs. short and leverage | Finance & Capital Markets | Khan Academy,159895,18
Khan Academy,SCM4A0rBeOQ,Put-call parity arbitrage I | Finance & Capital Markets | Khan Academy,237854,36
Khan Academy,MHWmBggmIU0,Put-call parity arbitrage II | Finance & Capital Markets | Khan Academy,133881,49
Khan Academy,VST_U297pH0,Put payoff diagram | Finance & Capital Markets | Khan Academy,186668,11
Khan Academy,2HIRaOQDRho,Long straddle | Finance & Capital Markets | Khan Academy,148416,18
Khan Academy,i65NIcnHS9Y,Put as insurance | Finance & Capital Markets | Khan Academy,127335,8
Khan Academy,TdW3LdN5SJw,Call writer payoff diagram | Finance & Capital Markets | Khan Academy,76269,5
Khan Academy,m4mrd7sHCPM,Put-call parity | Finance & Capital Markets | Khan Academy,317354,26
Khan Academy,WFuLVSz6n8M,Put writer payoff diagrams | Finance & Capital Markets | Khan Academy,97299,4
Khan Academy,T4dk6woz4Do,Khan Academy on Nightly News,51104,85
Khan Academy,uzyd_mIJaoc,The substitution method | Systems of equations | 8th grade | Khan Academy,696581,221
Khan Academy,v6L8--MlnKo,Systems of equations word problems example 3 | Algebra I | Khan Academy,119696,13
Khan Academy,2VeqrZ_PMiY,Substitution method 2 | Systems of equations | 8th grade | Khan Academy,210224,23
Khan Academy,0P0SCQf-hWQ,Addition elimination method 1 | Systems of equations | 8th grade | Khan Academy,288218,42
Khan Academy,pANZpI9sOYg,Systems of three variables | Systems of equations and inequalities | Algebra II | Khan Academy,461075,55
Khan Academy,mKu0L46Qed4,Addition elimination method 3 | Systems of equations | 8th grade | Khan Academy,78834,5
Khan Academy,hJOqGkWElNs,Addition elimination method 2 | Systems of equations | 8th grade | Khan Academy,139367,9
Khan Academy,f7cX-Ar2cEM,Systems of three variables 2 | Systems of equations and inequalities | Algebra II | Khan Academy,204233,15
Khan Academy,DxSmZ0MDSxM,Addition elimination method 4 | Systems of equations | 8th grade | Khan Academy,46512,2
Khan Academy,TJaHNxJk5-4,Three equation application problem | Algebra II | Khan Academy,79324,3
Khan Academy,K38zMmtjxEw,Solutions to three variable system | Algebra II | Khan Academy,56179,1
Khan Academy,gM95HHI4gLk,Salman Khan TED Talk 2011 (from ted.com),4986461,2674
Khan Academy,MRAIgJmRmag,Graphing systems of equations | Systems of equations | 8th grade | Khan Academy,418127,140
Khan Academy,Ix8Nne-a-KQ,Consistent and inconsistent systems | Algebra II | Khan Academy,308590,53
Khan Academy,WSpF5uvApLA,Independent and dependent systems | Algebra II | Khan Academy,186973,14
Khan Academy,SkMNREAMNvc,Checking solutions to systems of equations example | Algebra I | Khan Academy,291043,15
Khan Academy,G0fH6blRMHI,System of Inequalities Application,43070,5
Khan Academy,3mimxluSVBo,Graphical systems application problem | Systems of equations | 8th grade | Khan Academy,73427,4
Khan Academy,CA4S7S-3Lg4,Introduction to graphing systems of linear inequalities | Algebra II | Khan Academy,405252,49
Khan Academy,XzYNh2wpO0A,Checking solutions of systems of inequalities example | Algebra I | Khan Academy,120331,5
Khan Academy,ljROszF_rqs,Linear function example: spending money | Linear equations and functions | 8th grade | Khan Academy,102591,7
Khan Academy,86NwKBcOlow,Graphing solutions to two-variable linear equations example 1 | Algebra I | Khan Academy,560303,21
Khan Academy,5ctsUsvIp8w,Coordinate plane: plot ordered pairs | Negative numbers | 6th grade | Khan Academy,579627,69
Khan Academy,1op92ojA6q0,Coordinate plane: quadrants | Negative numbers | 6th grade | Khan Academy,580742,48
Khan Academy,6m642-2D3V4,Graphing using x- and y-intercepts | Graphing lines and slope | Algebra Basics | Khan Academy,479341,77
Khan Academy,WkspBxrzuZo,Slope from two ordered pairs example 1 | Algebra I | Khan Academy,953849,87
Khan Academy,HUn4XwV7o9I,Ordered pair solutions to equations | Graphing lines and slope | Algebra Basics | Khan Academy,314011,7
Khan Academy,CFSHq099Mx0,Slope from two ordered pairs example 2 | Algebra I | Khan Academy,318940,17
Khan Academy,81SseQCpGws,Slope of a line: negative slope | Graphing lines and slope | Algebra Basics | Khan Academy,231088,3
Khan Academy,AqFwKecNaTk,Slope-intercept equation from slope and point | Algebra I | Khan Academy,467935,18
Khan Academy,XMJ72mtMn4Y,Slope-intercept equation from two solutions example | Algebra I | Khan Academy,739099,42
Khan Academy,#NAME?,Graphing inequalities 2 | Algebra Basics | Khan Academy,157258,4
Khan Academy,MxiqyE2uMCo,Finding a linear equation given a point and slope | Algebra Basics | Khan Academy,322378,29
Khan Academy,2oGsLdAWxlk,Checking solutions of two-variable linear inequalities example | Algebra I | Khan Academy,228282,9
Khan Academy,4Cmv7dUgggU,Parallel Line Equation,361774,93
Khan Academy,h0SURLIImqk,Slope of Perpendicular Line,56564,25
Khan Academy,Hlal9ME2Aig,Negative numbers introduction | Negative numbers and absolute value | Pre-Algebra | Khan Academy,2045478,255
Khan Academy,G-T_6hCdMQc,Basic trigonometry II | Basic trigonometry | Trigonometry | Khan Academy,1747395,416
Khan Academy,Jsiy4TxgIME,Basic trigonometry | Basic trigonometry | Trigonometry | Khan Academy,3608852,986
Khan Academy,hw5k98GV7po,Khan Academy Exercise Software,359243,189
Khan Academy,axB6uhEx628,Pangaea | Earth geological and climatic history | Cosmology & Astronomy | Khan Academy,224095,65
Khan Academy,STcsaKuW-24,Finding dimensions of triangle from area | Quadratic equations | Algebra I | Khan Academy,194412,21
Khan Academy,APJx1y78ovA,Factoring the Difference of Cubes,61733,19
Khan Academy,uktzcTg_N7U,Solving quadratics by factoring,17194,7
Khan Academy,ISPxJ6JXT8o,Factoring trinomials with a non-1 leading coefficient by grouping,373825,142
Khan Academy,8Olab1Es-eA,Solving factored equations,11927,6
Khan Academy,Touv2APcBRw,Factoring sum of cubes | Polynomial and rational functions | Algebra II | Khan Academy,415096,51
Khan Academy,liRNTieIU_k,Example 4: Factoring quadratics as a perfect square of a difference: (a-b)^2 | Khan Academy,478395,55
Khan Academy,GMoqg_s4Dl4,Example 1: Factoring trinomials with a common factor | Algebra II | Khan Academy,954781,116
Khan Academy,nOZTe8jU2g4,Introduction to grouping | Algebra I | Khan Academy,347047,18
Khan Academy,tvnOWIoeeaU,Example 1: Factoring a difference of squares with two variables | Algebra II | Khan Academy,608233,25
Khan Academy,rR4FfB-FZJw,Factor expressions by grouping,70023,18
Khan Academy,_sIuZHYrdWM,Example 3: Factor a quartic binomial with two variables by taking a common factor | Khan Academy,426295,72
Khan Academy,_01wqwsb66E,Finding the greatest common factor of two monomials | Algebra I | Khan Academy,377340,55
Khan Academy,KL0i1RSnpfI,How we know about the earth's core | Cosmology & Astronomy | Khan Academy,149797,117
Khan Academy,yAQSucmHrAk,The mohorovicic seismic discontinuity | Cosmology & Astronomy | Khan Academy,83669,44
Khan Academy,UNZ171fDja4,Refraction of seismic waves | Cosmology & Astronomy | Khan Academy,71878,25
Khan Academy,BTWLwoaNeBA,Why S-waves only travel in solids | Cosmology & Astronomy | Khan Academy,69346,14
Khan Academy,NhioAAdYDJM,Seismic waves | Earth geological and climatic history | Cosmology & Astronomy | Khan Academy,217125,63
Khan Academy,hHteUIS0OFY,Compositional and mechanical layers of the earth | Cosmology & Astronomy | Khan Academy,198303,90
Khan Academy,D1eibbfAEVk,Hawaiian islands formation | Cosmology & Astronomy | Khan Academy,217736,74
Khan Academy,f8GK2oEN-uI,Plates moving due to convection in mantle | Cosmology & Astronomy | Khan Academy,197000,46
Khan Academy,Y0eWnOZpSpQ,Plate Tectonics-- Geological features of Convergent Plate Boundaries,154225,23
Khan Academy,f2BWsPVN7c4,Plate tectonics: Difference between crust and lithosphere | Cosmology & Astronomy | Khan Academy,194716,44
Khan Academy,4AxZ-6MOznY,Structure of the Earth,312773,61
Khan Academy,FK1s1-OJ5BE,Plate tectonics: Geological features of divergent plate boundaries | Khan Academy,166589,44
Khan Academy,6EdsBabSZ4g,Plate tectonics: Evidence of plate movement | Cosmology & Astronomy | Khan Academy,282212,57
Khan Academy,Tksh1zHEkIM,Salman Khan on KQED MindShift,23083,74
Khan Academy,Of8ezQj1hRk,Exponent properties 3 | Exponent expressions and equations | Algebra I | Khan Academy,209588,5
Khan Academy,X6zD3SoN3iY,Exponent properties 4 | Exponent expressions and equations | Algebra I | Khan Academy,208902,5
Khan Academy,BwmTemng9lc,Exponent properties 6 | Exponent expressions and equations | Algebra I | Khan Academy,78659,4
Khan Academy,4jhG7g5qgO0,Exponent properties 5 | Exponent expressions and equations | Algebra I | Khan Academy,84806,3
Khan Academy,IF-8VOiEOes,Exponent properties 7 | Exponent expressions and equations | Algebra I | Khan Academy,82777,5
Khan Academy,xxAFh-qHPPA,Multiplying in scientific notation (example) | Pre-Algebra | Khan Academy,358406,29
Khan Academy,6phoVfGKKec,Express a small number in scientific notation (example) | Pre-Algebra | Khan Academy,457834,31
Khan Academy,dD71fFNwVJw,Speed of light and distance from sun (scientific notation word problem) | Pre-Algebra | Khan Academy,114261,7
Khan Academy,vN0aL-_vIKM,Example 1: Simplifying polynomials | Algebra I | Khan Academy,575599,64
Khan Academy,REiDXCN0lGU,The parts of polynomial expressions | Polynomial and rational functions | Algebra II | Khan Academy,601495,10
Khan Academy,03yq7XsErqo,Evaluating a polynomial at a given value |  Algebra I | Khan Academy,298100,18
Khan Academy,Oe1PKI_6-38,Example 4: Adding and subtracting polynomials | Algebra Basics | Khan Academy,178458,6
Khan Academy,pb8vGcMlRmU,Opposite of a Polynomial,40572,1
Khan Academy,5ZdxnFspyP8,Example 3: Subtracting polynomials | Algebra I | Khan Academy,418616,47
Khan Academy,pD2-H15ucNE,Example 3: Multiplying a monomial by a polynomial | Algebra I | Khan Academy,318423,32
Khan Academy,ZMLFfTX615w,Example 1: Multiplying a binomial by a binomial | Algebra I | Khan Academy,610744,95
Khan Academy,ssY1dFl7d30,Example 1: Multiplying two monomials with a single variable | Algebra I | Khan Academy,233430,7
Khan Academy,yJzLYa-_Y1k,Multiplying polynomials example | Polynomial and rational functions | Algebra II | Khan Academy,218477,24
Khan Academy,UquFdMg6Z_U,Polynomial divided by monomial | Polynomial and rational functions | Algebra II | Khan Academy,239901,21
Khan Academy,4Eax48gDg9g,Simplifying rational expressions (old video) | Algebra II | High School Geometry | Khan Academy,220957,4
Khan Academy,h6HmHjkA034,Example 1: Multiplying binomials to get a difference of squares | Algebra I | Khan Academy,159944,5
Khan Academy,xjkbR7Gjgjs,Example 2: Finding the square of a binomial with one variable | Algebra I | Khan Academy,235502,14
Khan Academy,8Wxw9bpKEGQ,Dividing polynomials 1 | Polynomial and rational functions | Algebra II | Khan Academy,752136,29
Khan Academy,pLCmwHsDYqo,Dividing polynomials with remainders | Polynomial and rational functions | Algebra II | Khan Academy,340372,30
Khan Academy,MjAcASWqZS4,Simplifying an expression with multiple variables,28390,9
Khan Academy,UH0HuxtBhEM,Evaluating an expression with multiple variables,22848,6
Khan Academy,AqMT_zB9rP8,Example 6: Subtracting polynomials with two variables | Algebra I | Khan Academy,186701,11
Khan Academy,Yu00YJ3tAlo,Dividing multivariable polynomial with monomial | Algebra II | Khan Academy,86645,3
Khan Academy,D6mivA_8L8U,Example 2: Multiplying a binomial by a polynomial | Algebra I | Khan Academy,298782,18
Khan Academy,U8kmaUXaPJY,Evaluating exponential expressions 3 | Exponent expressions and equations | Algebra I | Khan Academy,85051,6
Khan Academy,NEaLgGi4Vh4,Evaluating exponential expressions 2 | Introduction to algebra | Algebra I | Khan Academy,290884,5
Khan Academy,tvj42WdKlH4,Exponent properties 2 | Exponent expressions and equations | Algebra I | Khan Academy,292129,10
Khan Academy,0uCslW40VHQ,Evaluating an algebraic expression with exponents | 6th grade | Khan Academy,539998,31
Khan Academy,#NAME?,Exponent properties 1 | Exponent expressions and equations | Algebra I | Khan Academy,344639,20
Khan Academy,A6iQDBrFnKI,China Pegs to Dollar to Keep Trade Imbalance,3355,23
Khan Academy,JmXYQj0_1Vk,Floating Exchange Resolving Trade Imbalance,6868,10
Khan Academy,DqeMQHomwAU,How to solve equations of the form x/a = b | Linear equations | Algebra I | Khan Academy,646551,39
Khan Academy,dTwZ5N126gw,Example of plotting a simple inequality on a number line | Pre-Algebra | Khan Academy,672736,24
Khan Academy,VidnbCEOGdg,Example of solving a one-step equation | Linear equations | Algebra I | Khan Academy,788813,44
Khan Academy,CGS0vihzSlc,Example 1: Variables on both sides | Linear equations | Algebra I | Khan Academy,317340,21
Khan Academy,CJyVct57-9s,Ex 2: Distributive property to simplify | Linear equations | Algebra I | Khan Academy,148333,4
Khan Academy,hl7g82m_BgA,Multi-Step Inequalities (old),5208,7
Khan Academy,d2cnQ5ahHgE,Compound inequalities 2 | Linear inequalities | Algebra I | Khan Academy,269562,14
Khan Academy,zKotuhQWIRg,Equation special cases | Linear equations | Algebra I | Khan Academy,311671,5
Khan Academy,0YErxSShF0A,Compound inequalities | Linear inequalities | Algebra I | Khan Academy,417192,25
Khan Academy,eTSVTTg_QZ4,Rearrange formulas to isolate specific variables | Linear equations | Algebra I | Khan Academy,410715,41
Khan Academy,iimpwYBiKNg,Word problem: solving equations | Linear equations | Algebra I | Khan Academy,409775,20
Khan Academy,tC1SfxRvtmM,How to evaluate an expression using substitution | Algebra I | Khan Academy,638151,10
Khan Academy,YKQLZOq4HTA,Absolute value inequalities example 2 | Linear inequalities | Algebra I | Khan Academy,208140,13
Khan Academy,17a443nL7Qw,One-step inequality involving addition | Linear inequalities | Algebra I | Khan Academy,304709,36
Khan Academy,D1cKk48kz-E,Multiplying and dividing with inequalities example | Linear inequalities | Algebra I | Khan Academy,628215,22
Khan Academy,XOAn5z8mkvI,Multi-step inequalities 2 | Linear inequalities | Algebra I | Khan Academy,272987,17
Khan Academy,2ocKyW1L_hQ,Compound Inequalities 3,2020,2
Khan Academy,ZF_cZ-GX9PI,Compound inequalities 4 | Linear inequalities | Algebra I | Khan Academy,183268,6
Khan Academy,LRlVWC0FMQc,Absolute value equations example 1 | Linear equations | Algebra I | Khan Academy,147417,5
Khan Academy,w5YltRetIQ0,Absolute Value Equations 2,10580,2
Khan Academy,3gUE_P9T-Wk,First living things on land clarification | Cosmology & Astronomy | Khan Academy,143017,39
Khan Academy,MS7x2hDEhrw,Biodiversity flourishes in Phanerozoic eon | Cosmology & Astronomy | Khan Academy,73308,18
Khan Academy,E1P79uFLCMc,Ozone layer and eukaryotes show up in the Proterozoic eon | Cosmology & Astronomy | Khan Academy,94771,16
Khan Academy,nYFuxTXDj90,Beginnings of life | Life on earth and in the universe | Cosmology & Astronomy | Khan Academy,221574,56
Khan Academy,VbNXh0GaLYo,Earth formation | Life on earth and in the universe | Cosmology & Astronomy | Khan Academy,364584,110
Khan Academy,pc4r1Z2PwWo,Locate integers on a number line,10997,4
Khan Academy,NrVvu7cM8_o,Adding numbers with different signs (example) | Pre-Algebra | Khan Academy,1500158,93
Khan Academy,uC09taczvOo,Decimals and fractions on a number line | Decimals | Pre-Algebra | Khan Academy,705907,40
Khan Academy,r6hS_8nm1jM,Absolute value of integers | Negative numbers and absolute value | Pre-Algebra | Khan Academy,882969,49
